Parent Link,Parent Title,Child Link,Child Title

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Namara_inscription',b'Namara inscription'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Narundi',b'Narundi'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Nazareth_Inscription',b'Nazareth Inscription'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Nazimarutta%C5%A1_kudurru_stone',b'Nazimarutta\xc5\xa1 kudurru stone'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Neirab_steles',b'Neirab steles'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Osorkon_Bust',b'Osorkon Bust'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Phoenician_metal_bowls',b'Phoenician metal bowls'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Statue_of_Iddi-Ilum',b'Statue of Iddi-Ilum'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Statue_of_Ebih-Il',b'Statue of Ebih-Il'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stele_of_the_Vultures',b'Stele of the Vultures'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stele_of_Zakkur',b'Stele of Zakkur'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Tayma_stones',b'Tayma stones'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Tiara_of_Saitaferne',b'Tiara of Saitaferne'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Vase_of_Entemena',b'Vase of Entemena'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Victory_Stele_of_Naram-Sin',b'Victory Stele of Naram-Sin'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Worshipper_of_Larsa',b'Worshipper of Larsa'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Yehawmilk_Stele',b'Yehawmilk Stele'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ziwiye_hoard',b'Ziwiye hoard'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Gebel_el-Arak_Knife',b'Gebel el-Arak Knife'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Seated_Scribe',b'The Seated Scribe'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Banishment_Stela',b'Banishment Stela'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bentresh_stela',b'Bentresh stela'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bronze_Sphinx_of_Thutmose_III',b'Bronze Sphinx of Thutmose III'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Dendera_zodiac',b'Dendera zodiac'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Great_Sphinx_of_Tanis',b'Great Sphinx of Tanis'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Khonsuemheb_and_the_Ghost',b'Khonsuemheb and the Ghost'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Raherka_and_Meresankh',b'Raherka and Meresankh'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stela_of_Pasenhor',b'Stela of Pasenhor'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Tomb_of_Akhethetep',b'Tomb of Akhethetep'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bull_Palette',b'Bull Palette'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Hunters_Palette',b'Hunters Palette'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Statue_of_Karomama,_the_Divine_Adoratrice_of_Amun'","b'Statue of Karomama, the Divine Adoratrice of Amun'"

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rampin_Rider',b'Rampin Rider'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Venus_de_Milo',b'Venus de Milo'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Winged_Victory_of_Samothrace',b'Winged Victory of Samothrace'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Albani_lion',b'Albani lion'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Antinous_Mondragone',b'Antinous Mondragone'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Apollo_of_Mantua',b'Apollo of Mantua'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Apollo_of_Piombino',b'Apollo of Piombino'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ares_Borghese',b'Ares Borghese'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Athena_of_Velletri',b'Athena of Velletri'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Borghese_Gladiator',b'Borghese Gladiator'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Borghese_Vase',b'Borghese Vase'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Diana_of_Gabii',b'Diana of Gabii'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Diana_of_Versailles',b'Diana of Versailles'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Exaltation_of_the_Flower',b'The Exaltation of the Flower'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Furietti_Centaurs',b'Furietti Centaurs'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Venus_Genetrix_(sculpture)',b'Venus Genetrix (sculpture)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Lady_of_Auxerre',b'Lady of Auxerre'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Marcellus_as_Hermes_Logios',b'Marcellus as Hermes Logios'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Apollo_Sauroctonos',b'Apollo Sauroctonos'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Statue_of_the_Tiber_river_with_Romulus_and_Remus',b'Statue of the Tiber river with Romulus and Remus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Venus_and_Mars_(sculpture)',b'Venus and Mars (sculpture)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Venus_of_Arles',b'Venus of Arles'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Altar_of_Domitius_Ahenobarbus',b'Altar of Domitius Ahenobarbus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Antioch_mosaics',b'Antioch mosaics'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Barberini_ivory',b'Barberini ivory'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Borghese_Collection',b'Borghese Collection'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Boscoreale_Treasure',b'Boscoreale Treasure'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Dinos_of_the_Gorgon_Painter',b'Dinos of the Gorgon Painter'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Eurytios_Krater',b'Eurytios Krater'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Hercules_and_the_lion_of_Nemea_(Louvre_Museum,_L_31_MN_B909)'","b'Hercules and the lion of Nemea (Louvre Museum, L 31 MN B909)'"

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Judgement_of_Paris_(mosaic)',b'Judgement of Paris (mosaic)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Nazareth_Inscription',b'Nazareth Inscription'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Antinous_Mondragone',b'Antinous Mondragone'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Borghese_Venus',b'Borghese Venus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Diana_of_Gabii',b'Diana of Gabii'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Furietti_Centaurs',b'Furietti Centaurs'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Gladiator_Mosaic',b'Gladiator Mosaic'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Hera_Borghese',b'Hera Borghese'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Antinous_Mondragone',b'Antinous Mondragone'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Apollo_Belvedere',b'Apollo Belvedere'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Cupid_and_Psyche_(Capitoline_Museums)',b'Cupid and Psyche (Capitoline Museums)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Dying_Gaul',b'Dying Gaul'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Furietti_Centaurs',b'Furietti Centaurs'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Sleeping_Ariadne',b'Sleeping Ariadne'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Sleeping_Hermaphroditus',b'Sleeping Hermaphroditus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Statue_of_the_Tiber_river_with_Romulus_and_Remus',b'Statue of the Tiber river with Romulus and Remus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Winged_Lion_of_Vulci',b'Winged Lion of Vulci'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Sarcophagus_of_the_Spouses',b'Sarcophagus of the Spouses'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Harbaville_Triptych',b'Harbaville Triptych'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Lampsacus_Treasure',b'Lampsacus Treasure'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Diana_the_Huntress',b'Diana the Huntress'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Gabrielle_d%27Estr%C3%A9es_et_une_de_ses_s%C5%93urs',"b""Gabrielle d'Estr\xc3\xa9es et une de ses s\xc5\x93urs"""

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Artists_in_Isabey%27s_Studio',"b""Artists in Isabey's Studio"""

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Brunette_Odalisque',b'The Brunette Odalisque'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Diana_Bathing_(Boucher)',b'Diana Bathing (Boucher)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Vulcan_Presenting_Venus_with_Arms_for_Aeneas_(Boucher)',b'Vulcan Presenting Venus with Arms for Aeneas (Boucher)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Attributes_of_Civilian_and_Military_Music',b'The Attributes of Civilian and Military Music'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/The_Attributes_of_Music,_the_Arts_and_the_Sciences'","b'The Attributes of Music, the Arts and the Sciences'"

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Boy_with_a_Spinning-Top',b'Boy with a Spinning-Top'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Buffet_(Chardin)',b'The Buffet (Chardin)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Ray_(Chardin)',b'The Ray (Chardin)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Saying_Grace_(Chardin)',b'Saying Grace (Chardin)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Aline_Chass%C3%A9riau',b'Aline Chass\xc3\xa9riau'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Self-portrait_(Chass%C3%A9riau)',b'Self-portrait (Chass\xc3\xa9riau)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Toilette_of_Esther',b'The Toilette of Esther'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Two_Sisters_(Chass%C3%A9riau)',b'The Two Sisters (Chass\xc3\xa9riau)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Village_F%C3%AAte',b'Village F\xc3\xaate'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Bridge_at_Narni',b'The Bridge at Narni'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Andromache_Mourning_Hector',b'Andromache Mourning Hector'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Coronation_of_Napoleon',b'The Coronation of Napoleon'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Intervention_of_the_Sabine_Women',b'The Intervention of the Sabine Women'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Leonidas_at_Thermopylae',b'Leonidas at Thermopylae'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Lictors_Bring_to_Brutus_the_Bodies_of_His_Sons',b'The Lictors Bring to Brutus the Bodies of His Sons'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Loves_of_Paris_and_Helen',b'The Loves of Paris and Helen'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Minerva_Fighting_Mars',b'Minerva Fighting Mars'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Oath_of_the_Horatii',b'Oath of the Horatii'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Madame_Marie-Louise_Trudaine',b'Portrait of Madame Marie-Louise Trudaine'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Madame_R%C3%A9camier',b'Portrait of Madame R\xc3\xa9camier'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Pope_Pius_VII',b'Portrait of Pope Pius VII'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Self-portrait_(David)',b'Self-portrait (David)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Unfinished_portrait_of_General_Bonaparte',b'Unfinished portrait of General Bonaparte'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Barque_of_Dante',b'The Barque of Dante'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Bride_of_Abydos_(Delacroix)',b'The Bride of Abydos (Delacroix)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Death_of_Sardanapalus',b'The Death of Sardanapalus'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Entry_of_the_Crusaders_in_Constantinople',b'Entry of the Crusaders in Constantinople'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Liberty_Leading_the_People',b'Liberty Leading the People'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Lion_Devouring_a_Rabbit',b'Lion Devouring a Rabbit'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Mademoiselle_Rose',b'Mademoiselle Rose'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Massacre_at_Chios',b'The Massacre at Chios'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Murder_of_the_Bishop_of_Li%C3%A8ge',b'The Murder of the Bishop of Li\xc3\xa8ge'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Orphan_Girl_at_the_Cemetery',b'Orphan Girl at the Cemetery'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Fr%C3%A9d%C3%A9ric_Chopin_and_George_Sand',b'Portrait of Fr\xc3\xa9d\xc3\xa9ric Chopin and George Sand'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Picador_(watercolour_painting)',b'The Picador (watercolour painting)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Women_of_Algiers',b'Women of Algiers'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/A_Young_Tiger_Playing_with_Its_Mother',b'A Young Tiger Playing with Its Mother'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bonaparte_Crossing_the_Alps',b'Bonaparte Crossing the Alps'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Young_Martyr',b'The Young Martyr'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Study_(Young_Male_Nude_Seated_Beside_the_Sea)',b'Study (Young Male Nude Seated Beside the Sea)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Coresus_Sacrificing_Himself_to_Save_Callirhoe',b'Coresus Sacrificing Himself to Save Callirhoe'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Bolt_(Fragonard)',b'The Bolt (Fragonard)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_1821_Derby_at_Epsom',b'The 1821 Derby at Epsom'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Charging_Chasseur',b'The Charging Chasseur'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Raft_of_the_Medusa',b'The Raft of the Medusa'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Woman_with_a_Gambling_Mania',b'The Woman with a Gambling Mania'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Wounded_Cuirassier',b'The Wounded Cuirassier'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/L%27Accord%C3%A9e_de_Village',"b""L'Accord\xc3\xa9e de Village"""

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bonaparte_at_the_Pont_d%27Arcole',"b""Bonaparte at the Pont d'Arcole"""

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bonaparte_Visiting_the_Plague_Victims_of_Jaffa',b'Bonaparte Visiting the Plague Victims of Jaffa'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Napol%C3%A9on_on_the_Battlefield_of_Eylau',b'Napol\xc3\xa9on on the Battlefield of Eylau'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Jeune_fille_en_buste',b'Jeune fille en buste'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Flood_of_Saint-Cloud',b'The Flood of Saint-Cloud'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Normandy_Thatched_Cottage,_Old_Trouville'","b'Normandy Thatched Cottage, Old Trouville'"

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Apotheosis_of_Homer_(Ingres)',b'The Apotheosis of Homer (Ingres)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Don_Pedro_of_Toledo_Kissing_Henry_IV%27s_Sword',"b""Don Pedro of Toledo Kissing Henry IV's Sword"""

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Grande_Odalisque',b'Grande Odalisque'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Joan_of_Arc_at_the_Coronation_of_Charles_VII',b'Joan of Arc at the Coronation of Charles VII'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Mademoiselle_Caroline_Rivi%C3%A8re',b'Mademoiselle Caroline Rivi\xc3\xa8re'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Oedipus_and_the_Sphinx_(Ingres)',b'Oedipus and the Sphinx (Ingres)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Madame_Marcotte_de_Sainte-Marie',b'Portrait of Madame Marcotte de Sainte-Marie'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Portrait_of_Monsieur_Bertin',b'Portrait of Monsieur Bertin'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Roger_Freeing_Angelica_(Ingres)',b'Roger Freeing Angelica (Ingres)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Turkish_Bath',b'The Turkish Bath'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Valpin%C3%A7on_Bather',b'The Valpin\xc3\xa7on Bather'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Adoration_of_the_Shepherds_(de_la_Tour)',b'The Adoration of the Shepherds (de la Tour)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Card_Sharp_with_the_Ace_of_Diamonds',b'The Card Sharp with the Ace of Diamonds'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Joseph_the_Carpenter',b'Joseph the Carpenter'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Magdalene_with_the_Smoking_Flame',b'Magdalene with the Smoking Flame'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Saint_Sebastian_Tended_by_Saint_Irene_(Georges_de_La_Tour,_Louvre)'","b'Saint Sebastian Tended by Saint Irene (Georges de La Tour, Louvre)'"

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ex-Voto_de_1662',b'Ex-Voto de 1662'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Et_in_Arcadia_ego',b'Et in Arcadia ego'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Four_Seasons_(Poussin)',b'The Four Seasons (Poussin)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Funeral_of_Phocion',b'The Funeral of Phocion'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Inspiration_of_the_Poet',b'The Inspiration of the Poet'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Landscape_with_Orpheus_and_Eurydice',b'Landscape with Orpheus and Eurydice'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Piet%C3%A0_of_Villeneuve-l%C3%A8s-Avignon',b'Piet\xc3\xa0 of Villeneuve-l\xc3\xa8s-Avignon'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Principal_Monuments_of_France',b'Principal Monuments of France'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Francesca_da_Rimini_and_Paolo_Malatesta_Appraised_by_Dante_and_Virgil',b'Francesca da Rimini and Paolo Malatesta Appraised by Dante and Virgil'
