Parent Link,Parent Title,Child Link,"Child Title, Weights" 
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_d%27Estr%C3%A9es',"b""H\xc3\xb4tel d'Estr\xc3\xa9es""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_la_Pa%C3%AFva',b'H\xc3\xb4tel de la Pa\xc3\xafva',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Pontalba',b'H\xc3\xb4tel de Pontalba',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Sens',b'H\xc3\xb4tel de Sens',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Soubise',b'H\xc3\xb4tel de Soubise',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Sully',b'H\xc3\xb4tel de Sully',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Ville,_Paris'","b'H\xc3\xb4tel de Ville, Paris'",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_Lambert',b'H\xc3\xb4tel Lambert',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/H%C3%B4tel_Matignon',b'H\xc3\xb4tel Matignon',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Luxembourg_Palace',b'Luxembourg Palace',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Petit_Luxembourg',b'Petit Luxembourg',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Palais_Bourbon',b'Palais Bourbon',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Palais_de_Justice,_Paris'","b'Palais de Justice, Paris'",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Palais_de_la_Cit%C3%A9',b'Palais de la Cit\xc3\xa9',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Palais-Royal',b'Palais-Royal',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Avenue_de_l%27Op%C3%A9ra',"b""Avenue de l'Op\xc3\xa9ra""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Avenue_Foch',b'Avenue Foch',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Avenue_George_V',b'Avenue George V',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Boulevard_de_la_Madeleine',b'Boulevard de la Madeleine',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Boulevard_de_S%C3%A9bastopol',b'Boulevard de S\xc3\xa9bastopol',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Canal_de_l%27Ourcq',"b""Canal de l'Ourcq""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Canal_Saint-Martin',b'Canal Saint-Martin',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Champ_de_Mars',b'Champ de Mars',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Champs-%C3%89lys%C3%A9es',b'Champs-\xc3\x89lys\xc3\xa9es',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Covered_passages_of_Paris',b'Covered passages of Paris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Galerie_V%C3%A9ro-Dodat',b'Galerie V\xc3\xa9ro-Dodat',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passage_Choiseul',b'Passage Choiseul',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passage_des_Panoramas',b'Passage des Panoramas',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Galerie_Vivienne',b'Galerie Vivienne',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passage_du_Havre',b'Passage du Havre',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passage_Jouffroy',b'Passage Jouffroy',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passage_Brady',b'Passage Brady',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Latin_Quarter,_Paris'","b'Latin Quarter, Paris'",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/The_Marais',b'The Marais',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Montmartre',b'Montmartre',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Montparnasse',b'Montparnasse',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_Diana',b'Place Diana',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_Dauphine',b'Place Dauphine',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_de_la_Bastille',b'Place de la Bastille',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_de_la_Concorde',b'Place de la Concorde',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_de_la_Nation',b'Place de la Nation',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_de_la_R%C3%A9publique',b'Place de la R\xc3\xa9publique',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_des_%C3%89meutes-de-Stonewall',b'Place des \xc3\x89meutes-de-Stonewall',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_des_%C3%89tats-Unis',b'Place des \xc3\x89tats-Unis',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_des_Pyramides',b'Place des Pyramides',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_des_Victoires',b'Place des Victoires',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_des_Vosges',b'Place des Vosges',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_du_Carrousel',b'Place du Carrousel',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_du_Ch%C3%A2telet',b'Place du Ch\xc3\xa2telet',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_du_Tertre',b'Place du Tertre',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_Saint-Michel',b'Place Saint-Michel',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Place_Vend%C3%B4me',b'Place Vend\xc3\xb4me',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Pont_Alexandre_III',b'Pont Alexandre III',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Pont_d%27I%C3%A9na',"b""Pont d'I\xc3\xa9na""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Pont_de_Bir-Hakeim',b'Pont de Bir-Hakeim',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Pont_des_Arts',b'Pont des Arts',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Pont_Neuf',b'Pont Neuf',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Port_du_Louvre',b'Port du Louvre',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rive_Gauche',b'Rive Gauche',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Basse',b'Rue Basse',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Bonaparte',b'Rue Bonaparte',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Charlemagne',b'Rue Charlemagne',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_d%27Argenteuil',"b""Rue d'Argenteuil""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_la_Ferronnerie',b'Rue de la Ferronnerie',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',"b'https://en.wikipedia.org/wiki/Rue_de_la_Paix,_Paris'","b'Rue de la Paix, Paris'",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_la_Sourdi%C3%A8re',b'Rue de la Sourdi\xc3\xa8re',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_Montmorency',b'Rue de Montmorency',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_Richelieu',b'Rue de Richelieu',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_Rivoli',b'Rue de Rivoli',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_de_Vaugirard',b'Rue de Vaugirard',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_des_Francs-Bourgeois',b'Rue des Francs-Bourgeois',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_des_Lombards',b'Rue des Lombards',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_du_Faubourg_Saint-Honor%C3%A9',b'Rue du Faubourg Saint-Honor\xc3\xa9',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Elz%C3%A9vir',b'Rue Elz\xc3\xa9vir',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Moli%C3%A8re',b'Rue Moli\xc3\xa8re',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Montorgueil',b'Rue Montorgueil',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Radziwill',b'Rue Radziwill',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Rambuteau',b'Rue Rambuteau',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Mond%C3%A9tour',b'Rue Mond\xc3\xa9tour',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Pastourelle',b'Rue Pastourelle',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_des_Rosiers',b'Rue des Rosiers',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Saint-Honor%C3%A9',b'Rue Saint-Honor\xc3\xa9',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Saint-Denis_(Paris)',b'Rue Saint-Denis (Paris)',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Rue_Sainte-Anne',b'Rue Sainte-Anne',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Saint-Germain-des-Pr%C3%A9s',b'Saint-Germain-des-Pr\xc3\xa9s',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Trocad%C3%A9ro',b'Trocad\xc3\xa9ro',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Viaduc_d%27Austerlitz',"b""Viaduc d'Austerlitz""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/History_of_parks_and_gardens_of_Paris',b'History of parks and gardens of Paris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bois_de_Boulogne',b'Bois de Boulogne',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Jardin_d%27Acclimatation',"b""Jardin d'Acclimatation""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bois_de_Vincennes',b'Bois de Vincennes',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_floral_de_Paris',b'Parc floral de Paris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Jardin_du_Luxembourg',b'Jardin du Luxembourg',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Andr%C3%A9_Citro%C3%ABn',b'Parc Andr\xc3\xa9 Citro\xc3\xabn',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Clichy-Batignolles_%E2%80%93_Martin-Luther-King',b'Parc Clichy-Batignolles \xe2\x80\x93 Martin-Luther-King',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_de_Belleville',b'Parc de Belleville',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_de_Bercy',b'Parc de Bercy',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_de_la_Butte-du-Chapeau-Rouge',b'Parc de la Butte-du-Chapeau-Rouge',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_des_Buttes_Chaumont',b'Parc des Buttes Chaumont',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Georges-Brassens',b'Parc Georges-Brassens',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Monceau',b'Parc Monceau',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Montsouris',b'Parc Montsouris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Tuileries_Garden',b'Tuileries Garden',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Coul%C3%A9e_verte_Ren%C3%A9-Dumont',b'Coul\xc3\xa9e verte Ren\xc3\xa9-Dumont',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/AccorHotels_Arena',b'AccorHotels Arena',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Auteuil_Hippodrome',b'Auteuil Hippodrome',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Halle_Georges_Carpentier',b'Halle Georges Carpentier',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Longchamp_Racecourse',b'Longchamp Racecourse',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_des_Princes',b'Parc des Princes',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Piscine_Molitor',b'Piscine Molitor',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_Jean-Bouin_(Paris)',b'Stade Jean-Bouin (Paris)',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_Pershing',b'Stade Pershing',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_Pierre_de_Coubertin_(Paris)',b'Stade Pierre de Coubertin (Paris)',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_Roland_Garros',b'Stade Roland Garros',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_S%C3%A9bastien_Charl%C3%A9ty',b'Stade S\xc3\xa9bastien Charl\xc3\xa9ty',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/V%C3%A9lodrome_de_Vincennes',b'V\xc3\xa9lodrome de Vincennes',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Hippodrome_de_Vincennes',b'Hippodrome de Vincennes',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Montmartre_Cemetery',b'Montmartre Cemetery',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Montparnasse_Cemetery',b'Montparnasse Cemetery',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Passy_Cemetery',b'Passy Cemetery',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/P%C3%A8re_Lachaise_Cemetery',b'P\xc3\xa8re Lachaise Cemetery',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Oscar_Wilde%27s_tomb',"b""Oscar Wilde's tomb""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Picpus_Cemetery',b'Picpus Cemetery',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/%C3%8Ele-de-France',b'\xc3\x8ele-de-France',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Basilica_of_Saint-Denis',b'Basilica of Saint-Denis',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_d%27%C3%89couen',"b""Ch\xc3\xa2teau d'\xc3\x89couen""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Chantilly',b'Ch\xc3\xa2teau de Chantilly',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Palace_of_Fontainebleau',b'Palace of Fontainebleau',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Malmaison',b'Ch\xc3\xa2teau de Malmaison',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Rambouillet',b'Ch\xc3\xa2teau de Rambouillet',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Saint-Germain-en-Laye',b'Ch\xc3\xa2teau de Saint-Germain-en-Laye',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Sceaux',b'Ch\xc3\xa2teau de Sceaux',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Palace_of_Versailles',b'Palace of Versailles',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Gardens_of_Versailles',b'Gardens of Versailles',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Vincennes',b'Ch\xc3\xa2teau de Vincennes',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/La_D%C3%A9fense',b'La D\xc3\xa9fense',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Grande_Arche',b'Grande Arche',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Paris_La_D%C3%A9fense_Arena',b'Paris La D\xc3\xa9fense Arena',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Disneyland_Paris',b'Disneyland Paris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Disneyland_Park_(Paris)',b'Disneyland Park (Paris)',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Walt_Disney_Studios_Park',b'Walt Disney Studios Park',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Explorad%C3%B4me',b'Explorad\xc3\xb4me',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Fort_Mont-Val%C3%A9rien',b'Fort Mont-Val\xc3\xa9rien',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/M%C3%A9morial_de_la_France_combattante',b'M\xc3\xa9morial de la France combattante',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Suresnes_American_Cemetery_and_Memorial',b'Suresnes American Cemetery and Memorial',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/France_Miniature',b'France Miniature',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Mus%C3%A9e_de_l%27air_et_de_l%27espace',"b""Mus\xc3\xa9e de l'air et de l'espace""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Mus%C3%A9e_Fragonard_d%27Alfort',"b""Mus\xc3\xa9e Fragonard d'Alfort""",1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_Ast%C3%A9rix',b'Parc Ast\xc3\xa9rix',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Parc_de_Saint-Cloud',b'Parc de Saint-Cloud',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Provins',b'Provins',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/La_Roche-Guyon',b'La Roche-Guyon',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/S%C3%A8vres_%E2%80%93_Cit%C3%A9_de_la_c%C3%A9ramique',b'S\xc3\xa8vres \xe2\x80\x93 Cit\xc3\xa9 de la c\xc3\xa9ramique',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Stade_de_France',b'Stade de France',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Vaux-le-Vicomte',b'Vaux-le-Vicomte',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Culture_of_Paris',b'Culture of Paris',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bastille_Day_military_parade',b'Bastille Day military parade',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/D%C3%AEner_en_Blanc',b'D\xc3\xaener en Blanc',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/F%C3%AAte_de_la_Musique',b'F\xc3\xaate de la Musique',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Nuit_Blanche',b'Nuit Blanche',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Paris_Air_Show',b'Paris Air Show',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Paris_Fashion_Week',b'Paris Fashion Week',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Paris-Plages',b'Paris-Plages',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Republican_Guard_(France)',b'Republican Guard (France)',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Solidays',b'Solidays',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Axe_historique',b'Axe historique',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bateau-Lavoir',b'Bateau-Lavoir',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Bateaux_Mouches',b'Bateaux Mouches',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Caf%C3%A9_des_2_Moulins',b'Caf\xc3\xa9 des 2 Moulins',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Caf%C3%A9_Procope',b'Caf\xc3\xa9 Procope',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Folies_Berg%C3%A8re',b'Folies Berg\xc3\xa8re',1493
b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Fountains_in_Paris',b'Fountains in Paris',1493
